# lamMdRe11	lamMdRe12	lamMdRe13	lamMdRe21	lamMdRe22	lamMdRe23	lamMdRe31	lamMdRe32	lamMdRe33	lamMdIm11	lamMdIm12	lamMdIm13	lamMdIm21	lamMdIm22	lamMdIm23	lamMdIm31	lamMdIm32	lamMdIm33	lamYHd	lam2Yd	mYSd	MYSd	MXM1	MXM2	MXM3
-2.683132019154084100e-02	-8.841586715281937181e-01	4.716214900285814471e-03	1.789120854444596009e+00	-1.653446297795488698e-02	2.704415269319574919e-02	-4.770564784805290254e-02	2.679578215090165465e-03	2.679338838945576930e-03	2.498967982751486988e-02	1.457157431318364116e-01	3.707726109915015361e-02	-3.947360206627869017e-01	-5.977774549841757129e-03	1.302101646482276553e-01	4.785493399631490091e-02	-2.965958579457700665e-04	4.892280600650137506e-02	-1.403954904896615417e-02	6.076292664549450828e-01	1.106567392892192629e+03	1.106375083855809180e+03	4.188480481041877965e+02	6.032312618163905427e+02	6.595536639115857724e+02
1.230052844049329052e-04	-1.877693377458366022e-02	-7.619207551701113849e-03	1.525386537417454527e-05	5.199845594961639145e-02	5.834971261294095157e-01	-3.882758713092460042e-05	-3.449386763212494104e-03	-8.860376446066105596e-03	-4.924697379512311958e-07	2.681917495827956625e-04	-1.789054281601665936e-02	4.642245149226109581e-05	3.618943735971012071e-02	-8.422249375650969760e-01	5.511068302599782731e-04	-5.394907856785370950e-04	5.585473308218071725e-02	-1.140964849828211445e-03	-2.699884306901683372e-03	2.216756968690654503e+03	2.216749167846358887e+03	1.480666098370736563e+03	1.480733049086984920e+03	1.496774970039621167e+03
-1.010452624076866278e-02	1.303820647581226122e-01	1.539014913500272863e-01	1.574110680336662793e-01	-3.171639291566716867e-01	-4.301401653211900378e-01	5.785498997069382643e-02	-9.714865361518061349e-01	5.163461481077481763e-02	-6.589583296429391002e-02	-9.650007992519239741e-02	5.449203417090853208e-02	-1.297287007184181551e+00	-1.871733960347968795e-01	-5.043383912521040742e-03	2.966096310492996047e-01	-4.778289288253403377e-01	2.134950429587983423e-01	-4.136758255737685991e-02	2.995176805749328371e-03	1.069762075044537141e+03	1.069175830757462109e+03	4.589009585553583292e+02	4.816155099480776585e+02	5.335856133516718955e+02
-4.289300954469710270e-02	-6.376697516718858420e-03	2.227901661074636191e-02	2.013741695785870207e-03	-7.843649861673806373e-03	-1.806575139234094186e-04	8.166449317120663687e-02	4.001699214178267572e-01	1.024623869616788198e-03	1.425420108815854577e-02	-1.581376463290618678e-02	1.606308669927313665e-02	-3.500962700922963158e-03	-6.864746280878964747e-03	8.054865816417810772e-05	-1.193020043465663038e+00	2.743961871938127572e-02	-5.394863348358435590e-04	3.886482526746845925e-03	-9.654482790289969918e-02	1.364349460046221338e+03	1.364392632912973795e+03	9.626582217256498097e+02	9.825420255766795208e+02	9.850539516718174582e+02
-1.890504656316588199e-03	-1.647140819166331482e+00	-1.581068273959082560e-03	5.741894376522972297e-04	-3.652541495196318338e-04	-5.587576143496358373e-03	-4.388301111970346197e-02	6.142548619114931302e-02	2.751600543664793341e-01	-7.985125063199082288e-03	4.511845150837637264e-02	-5.453219941096967144e-02	6.451726978950077707e-05	-1.377520445114833580e-04	1.980673363209513316e-02	-6.287461867132087753e-03	9.208326904287335302e-03	-1.851040526850237899e+00	4.202117466200711721e-02	5.659766040311014351e-02	1.322169663426844181e+03	1.322651265750750554e+03	1.253303120111583439e+03	1.885408065636171386e+03	2.068389649102045496e+03
2.095374743039366688e-02	1.270555314890990108e-04	-5.316846856448198240e-04	2.324242063087566534e-01	-2.387469094088234128e-02	4.912806144365678405e-05	-1.626346623063149770e-04	-2.981315611770759925e-03	-3.335474903448316973e-04	9.358496764613779412e-03	-2.333267455352330176e-05	-3.364712738596934219e-03	-1.337286278540222639e+00	-4.147496650454568327e-03	-2.330618231966712534e-05	1.964036153488261981e-04	-1.339405883372382731e-03	-5.292672229973199638e-05	4.927003940821648303e-02	-4.954720059269884271e-03	2.157004152407220772e+03	2.157350317876369900e+03	5.672464080161239508e+02	6.524938990322930294e+02	6.525210231941795200e+02
-6.978496133703407104e-06	-1.565568751226830292e-04	4.343278870232303301e-02	3.362961085507740352e-04	4.774235407791327769e-04	8.268597256698810849e-01	2.551652178100408510e-04	4.373682140910473137e-01	-2.699264865060624959e-03	4.193762840193957886e-04	1.353050251389780096e-04	4.049642385341330891e-02	-6.192249321683109334e-03	5.220766985896381843e-03	4.730160055383669793e-02	-4.127672879665008243e-04	1.925812898239980808e-01	2.804945659077271586e-03	-7.855708440039657070e-01	9.137882228983117139e-02	1.352599378740776501e+03	1.343768113428492825e+03	5.525645120071591236e+02	5.814587150631095938e+02	6.397956839083489058e+02
1.921342344365796061e-04	6.772491777712688621e-02	3.263382359982454329e-04	9.711799339838493861e-01	-8.897478102434403522e-04	5.057258647713312912e-03	-1.795863238666032050e-02	-2.551293234861690476e-02	5.361938192236237466e-04	-3.403496879631451278e-05	1.524771979595419651e-02	-1.432550393071471467e-04	-8.221421502028540829e-01	-4.967715636007286051e-04	5.960892544351493322e-03	3.904596285917524660e-03	-3.837096965515998225e-03	-3.189509835554112430e-04	-5.088628783593529895e-03	-2.325129015234677632e-01	1.420113336704960375e+03	1.420059027589285733e+03	8.150703614851989869e+02	8.301435329139648047e+02	8.301941908966006167e+02
2.935391082261140476e-03	1.511275144468704219e-03	1.437325463813246855e-03	7.218093847634552418e-01	3.907030505357825950e-02	3.244250935755681447e-03	-4.608260768112230205e-02	-5.978161585943035650e-02	4.920175112971539311e-02	7.820025078553421993e-03	1.127522201464883130e-03	1.168092824320037665e-02	6.613367580823323322e-02	-4.264472429404723153e-01	-9.273367599064583772e-03	3.258437217690417914e-02	-8.491602385147453691e-02	1.360565864084649183e-02	2.769136978370260738e-01	-3.169989053003661184e-01	1.927337203141253667e+03	1.929513550756288851e+03	7.575626573963285182e+02	7.610939778677422964e+02	7.631140677045293614e+02
6.334465894465101006e-03	-4.489550776386681645e-03	-2.125059528443101059e-02	3.941853117130989306e-04	-2.606014617139052348e-03	2.139425676755321581e-02	1.494815386501746390e+00	2.318044223426743433e-02	1.811323502145690688e-04	-1.703796694587571617e-02	1.716729523386101991e-03	1.084879482404211941e-02	6.032237371557505655e-04	-3.451164960143014303e-04	1.768405500487295681e-02	1.347545784469360575e-01	-2.567004267615606850e-01	2.196022681382060315e-04	1.561419352574271724e-01	2.556663173541403287e-03	1.029384035555678565e+03	1.031680420243635808e+03	9.507677252695788184e+02	1.193063159293446688e+03	1.200279678187277568e+03
-5.842670668271686685e-01	1.609649248019724750e-05	1.083198215816215328e-04	4.680676233384022111e-02	3.222441694275838143e-03	-8.927817805611094545e-03	9.527209379457158428e-03	-1.073460980287444660e-01	2.450798023900360723e-02	6.019152951968080867e-01	2.128848520851502144e-03	6.948680595098815759e-04	-1.270864863383286067e-02	1.317441243524098381e-03	8.309705285717790268e-03	-3.067377844830268714e-03	1.249804450167423531e-01	2.118072839579385538e-02	-5.223370245706473458e-01	1.481809395174957808e-03	2.142470100222868496e+03	2.138771838027423655e+03	1.240859506111470864e+03	1.284574584161080338e+03	1.286246113605825485e+03
6.710258995357510151e-04	1.816720760112381478e-04	-2.590643856999284150e-04	5.880400768108211551e-01	-1.940221077164358673e-03	-4.343263779063701529e-05	1.093516038837481219e-01	4.299458037545415140e-02	9.247924667232284700e-05	1.114927002752458268e-04	4.923216693798182893e-05	1.751865587965260049e-04	-2.430744538671016433e-02	-5.895943556049017265e-02	6.041284832463265133e-05	4.302206270253018383e-01	-1.160771686207091175e-02	3.963121603933302326e-05	-2.438115003491798678e-03	-2.477767062955859786e-02	1.468346097935747366e+03	1.468320931823003548e+03	6.393092149524144361e+02	1.164801793502135070e+03	1.170138290255091306e+03
1.188261967787443039e-04	-5.423788265697516986e-02	6.837606831170434975e-03	-7.240874060859463224e-02	2.116767834769663417e-03	-7.506270628104023002e-04	-2.098265125465127029e-02	7.883102839029682007e-03	3.396484777476946500e-03	5.318885111575912846e-05	7.539771370497395930e-02	4.600081737458198462e-03	-2.362382259305625121e-01	-4.216059380908871693e-04	3.131458154576629432e-03	-1.035920759321327544e+00	-2.138349033472451374e-04	-7.294266937209468223e-04	-5.086667737144037228e-03	6.210553507734651799e-03	1.436555852489914287e+03	1.436502185698677749e+03	3.655225093384276533e+02	7.416321941819209087e+02	7.445059903428212920e+02
-5.400485781838266011e-03	-8.450958345119707286e-04	1.282347894442342111e-03	4.536168450078048326e-04	6.110559523779992685e-04	5.690877699775944709e-01	-5.426776911628165227e-04	1.001899914284729715e-02	-2.916468725261751882e-02	-2.336883129069051556e-03	-5.400871965912445527e-04	6.552528431164736378e-02	-3.447706712249803767e-04	-8.080733456867122670e-06	3.378014813426178931e-01	3.224225856273464186e-04	-2.074707780637531467e-03	7.876162190977727476e-03	2.096703238626374845e-03	3.828673416782002459e-03	1.973677865938900823e+03	1.973693966669617112e+03	1.219232490745819177e+03	1.219279294234479494e+03	1.512532729417458313e+03
-2.350359976963156960e-01	3.072553892027196087e-01	-1.226797266651555746e-05	-2.250598791285512621e-04	-3.241417313500239973e-05	-3.295428998390168132e-05	-2.100060972804757974e-04	8.993691481337669213e-03	3.988558293902025559e-04	6.831395657485215267e-01	1.057132961723701858e-01	6.081149365841118462e-06	-7.083878958982989531e-05	1.040388797380614202e-04	-1.423417702664921212e-04	-4.009413692131789247e-03	-2.570232904420741951e-04	1.738764647095882151e-03	-1.522596046829718663e-01	1.269646916287824751e-02	1.135753912753218174e+03	1.133720263222484391e+03	1.800147657259376501e+02	2.160533089431926328e+02	2.252005996273747996e+02
1.927886721796370773e-02	-2.007674071675669414e-01	6.432738970878199361e-03	1.221626524644719436e-01	1.155266603935273771e-02	-4.411108662071242540e-05	1.411164795609139242e-03	-2.492970046471324266e-02	-1.202834469548131613e-01	-3.011886726439627279e-02	-6.604160017028609664e-02	-9.386294609318365789e-02	-3.255715842289347295e-02	-1.423582905252331228e-02	2.478067779337808619e-04	-3.829508633409177670e-03	-1.093284975749857224e-02	7.227729252355309386e-01	3.702867692948534802e-03	2.608644339957856551e-02	6.841626094686296256e+02	6.842446331937042032e+02	1.307879011945510115e+02	1.326332927956917160e+02	1.650444212971073057e+02
5.429634620973989266e-03	2.803974507227801616e-01	-4.315722545131780441e-01	-7.331201360691694258e-02	-1.476984338184705037e-01	-5.194657841578038671e-01	-8.323079598369470533e-02	-5.099779674344043744e-03	3.650735918984867375e-03	-3.257301831894883481e-02	3.722025863415444058e-01	6.081610587395193390e-02	-2.699616723219696451e-02	1.690664610321617606e-02	1.282144033537328864e+00	-1.852685124748456591e-01	1.051488491653882048e-03	-6.250331126982705196e-03	3.761156055129465971e-03	3.078039522233139494e-02	1.671176392821858826e+03	1.671210502788257827e+03	7.272914243149299409e+02	7.530269019396289423e+02	1.004456569072598541e+03
1.279198116654026743e-05	-6.812800686098448300e-02	1.950328037668686942e-04	-4.527589842626425498e-03	-9.735530482061910407e-04	7.462855202880878114e-01	1.493298327559808921e-04	-7.595557971228342935e-04	-3.143282257959540294e-03	-1.676940207926382655e-05	3.115409841752083131e-01	1.523855972435210493e-04	-3.435627756227787981e-03	-7.098942262219308129e-04	-9.832386657423893839e-01	-3.216930300994138583e-04	1.981729759817145182e-03	-4.047761642367987342e-03	5.653352533759079535e-01	-5.050861063301421636e-03	1.931430504860428982e+03	1.935861647646103165e+03	8.508842698492420595e+02	9.129838880012042637e+02	1.781525399354389720e+03
-4.357862366234867193e-04	-2.362180110463545091e-02	1.002772711878444946e-03	-5.178344599675713811e-01	3.440817234672501794e-04	2.395459123578354537e-03	8.081059458695407207e-04	-2.437161692450386281e-03	-1.324083403121037970e-02	6.043153120314449702e-04	-2.315157102560451777e-02	2.236746579018103389e-03	-6.531808821573004131e-01	-4.458839583990402102e-05	8.707329314894474625e-04	-8.145572181696006386e-02	-1.899429041863760943e-03	-2.233093804118619144e-02	-2.600989445865277156e-03	-6.597785498260257814e-03	1.391444756806377882e+03	1.391416425688878462e+03	2.344697178484773303e+02	2.422845804402979297e+02	2.422892354238573773e+02
2.479649330977351458e-05	-6.045584092738543087e-03	-1.034706523659040256e+00	5.929845283898255593e-04	-5.223416913929503975e-05	-1.472923288896028470e-04	-8.277367848487008186e-04	-1.007811070668883716e-02	-3.115112972738449428e-03	-1.730062740161095159e-04	4.718395675271588874e-02	-1.332694395917159158e-01	-9.111701400880198033e-06	7.406565234985006399e-06	-1.385865851586910377e-04	1.270690597725551874e-05	1.612055168686653121e-04	8.517409645095031304e-03	1.901749344103047593e-02	3.540150986314807291e-01	1.462610362327035773e+03	1.462807414867018679e+03	6.837728538930549576e+02	6.838578838283785899e+02	7.229331628920258481e+02
1.164242874511515298e-03	-3.198513259053049895e-02	-2.501114277978239847e-04	-4.010076670631907000e-04	5.656047454049595595e-05	4.652307777618325257e-02	-3.921148326581508641e-04	-9.464905860576208350e-05	-7.436298575109658859e-01	9.771372185423763540e-04	3.790786145542075769e-02	-1.387087936660512562e-03	1.496148566251354279e-03	1.490649886428813142e-05	-2.439648381108318678e-02	-1.158815956564560089e-03	-1.385430981245684256e-04	2.026075451864141619e-01	-4.760999883167511548e-01	4.122910096873924624e-02	2.389145967752687284e+03	2.386123811483689224e+03	1.103374702759187130e+03	1.103839132790339136e+03	1.216325393419761212e+03
3.608287322565204968e-04	2.504694124671463708e-03	2.220597746464287037e-01	-1.727594211037999580e-02	-9.295618289022214648e-04	4.833720000236232939e-02	-4.709843043618918562e-02	-5.284362419051902293e-01	1.096376571301403572e-03	9.913307264495842003e-04	-2.596285179706853390e-03	8.223098343435806257e-01	2.571780478952137225e-02	-3.502348199690581958e-03	8.101842019549975946e-03	-4.911747678571916353e-02	5.051732202155725382e-01	4.417162147073842339e-03	5.408841693046125831e-01	-1.123050328834562100e-02	1.969776776851288787e+03	1.973934119862694615e+03	5.538116153033467981e+02	5.599336259580585420e+02	5.621729629580651135e+02
1.237016536857213356e-01	-8.447000806353717473e-02	-4.243103537012836971e-05	-3.684185043604233916e-03	8.962446743465623047e-03	-1.413717298832551372e-01	1.850535842348369209e-02	1.049331150060704883e-02	1.132584510397054711e-01	-3.156286915509260577e-02	-3.309425870276931358e-01	-4.620163155665764939e-04	2.690339234701754918e-03	7.830847735052154715e-03	-8.071210755027893313e-01	3.607027113159647948e-03	-4.952796231281448441e-02	-1.260406712321215095e-01	3.584488699271607959e-01	3.565627789661219692e-03	2.157399556433335420e+03	2.159916248360642385e+03	1.103617251252713459e+03	1.166150364169292516e+03	1.519823012167429852e+03
8.477594677461344208e-01	-2.314902519497826286e-02	5.763280930102440263e-05	-1.754147257450988651e-02	-9.068115432858690804e-04	-5.228622512159083850e-03	-3.121237391200285612e-04	-5.382298161628661180e-04	-6.337192913484677938e-05	-9.549879645994385768e-01	-2.053430045759047778e-02	1.625266558759558364e-04	-9.618431727374525397e-03	1.956602488366582899e-04	-1.411506765989794035e-03	-1.906102639794092935e-03	-3.161531189494062670e-04	-5.446930213977403071e-04	1.584971889315874016e-01	4.548918523067169324e-03	1.077431037845387436e+03	1.079658293609036946e+03	5.319225377168220348e+02	5.814955451014366190e+02	5.815237999559168429e+02
-9.651029077537599539e-05	-1.507708800772369628e-01	-6.937668516779184683e-04	2.347415946146361827e-05	2.437978816648213396e-03	-1.473705233318996777e-01	2.429230674291123205e-04	4.713783649667610542e-03	3.071666997571502206e-03	-5.094839378719990102e-06	-2.272135942791124186e-01	1.526535343980507306e-04	1.211188202805554907e-04	1.327312836856948085e-04	8.864805784197367089e-01	3.357713738993184805e-03	-5.041213189507106306e-03	-3.118861448597775796e-02	3.241048484671950423e-03	-1.987761775079826491e-03	2.233311198134204460e+03	2.233333192974273061e+03	8.464940944097387501e+02	8.679478179420867718e+02	1.079640696813318300e+03
6.521557733013817471e-01	1.911806229219760412e-03	3.898890097839742726e-03	1.462059914476420558e-02	-1.230721564471194129e-01	5.546908725906038755e-04	-3.229844209797101944e-03	-2.336458854067333373e-03	-5.872834431723501954e-03	-5.298467918520463060e-01	-5.180835371698494203e-04	4.730088672054012615e-03	2.360022765727156843e-03	1.147777125777040969e-01	4.261202719412368828e-04	-5.854708132569470293e-03	5.740975981568358869e-05	1.102450950128548018e-02	-7.688813137592309666e-02	-2.261995214002785470e-01	1.031504876276500227e+03	1.030374526886540480e+03	1.268474463154774270e+02	2.335419394534445701e+02	2.379697376602393035e+02
6.419757532142239542e-02	1.069080813799713628e-03	-2.529159784699067813e-06	-4.691121126677416098e-01	-3.457978331545152016e-03	-3.608927662474050715e-04	4.205917611714860178e-03	-2.534618727216559334e-05	-1.112189254922981351e-03	9.663696303372741256e-03	1.183069754135003537e-01	1.878088649523822830e-06	-7.533553747529554423e-01	4.152041091369033411e-03	1.541382914355660626e-04	8.158657736020674678e-02	3.603221119938416171e-03	-5.926987778495556095e-04	1.107395797073042502e-03	8.208212705471473747e-01	8.670272565594902971e+02	8.670466141783632565e+02	2.202535084734721522e+02	2.271505441229309383e+02	2.272739685183626648e+02
1.809366437976187361e-02	-2.466229757633521796e-03	3.890649163177203776e-04	2.913020725220511056e-05	-5.808625785275146544e-04	-1.469665838074562192e+00	6.535484268586511797e-03	1.054920215243581628e-02	-3.800183410249529932e-04	-2.362253898132894313e-04	-6.140308129340893428e-02	3.682517772510753994e-05	-3.401219175578901465e-05	6.675983579587405981e-04	-1.280091702159251721e+00	5.012298017503147469e-03	-7.738237180616579225e-03	-1.052284013488267479e-03	2.093619700253943894e-01	-3.428889690723648485e-03	2.030346618714757824e+03	2.031908856802355785e+03	8.310404325163697195e+02	8.311436559980111269e+02	9.413834121119738256e+02
4.037063759977345787e-06	-3.692648203555591868e-01	8.078734809054162469e-02	3.172413994901892952e-05	-1.120911166181441047e-04	1.378909063943242026e-04	-1.680191087328150286e-03	-5.760913297629581889e-04	6.656938652092170674e-04	-1.790629196048124901e-06	-3.623710527943957427e-02	-8.232574266789506323e-01	8.666631701110374606e-07	-3.032125150335594576e-05	1.189681521577746273e-05	1.497860854828621463e-03	3.081041600114494739e-04	-4.581095359250703818e-04	-1.640691187134920015e-01	-2.706262457174709191e-03	1.000557264982507490e+03	9.980689123122036790e+02	5.398496986378828524e+02	5.720712694421737297e+02	7.000096069892206287e+02
7.843182339173837211e-04	3.902471964483672853e-03	2.362748422367708656e-01	4.023952337408023198e-04	4.672306473719702556e-03	-8.996825921624159728e-01	-3.670101821306090244e-03	1.408042202309148791e-03	2.218009359597219576e-03	-1.618813701791239575e-04	-1.123280035899362848e-03	7.909288896914942191e-01	1.112500646528390494e-03	5.081865313063860072e-03	7.767517434570652135e-01	3.753049017499473713e-03	-1.494425480651648871e-03	-1.468796494973717282e-01	4.155292962774416177e-01	-1.403001552480683534e-01	1.798572452965016055e+03	1.802070601422896971e+03	7.625403861144621942e+02	7.625418765573564315e+02	8.438820224013069264e+02
-5.697146624473626176e-04	-1.855933768992966068e-02	-8.424661835848627767e-02	-5.490803856747421968e-03	-7.786607704729496537e-02	1.002413601850397518e+00	-7.672707822042316994e-02	1.642806359979104291e-02	-8.727701239018796978e-03	1.568671494944912743e-03	-1.785326186293408751e-02	6.467690324696662163e-02	4.741476436330028209e-03	1.714064734761995279e-01	4.530139765260893236e-01	-2.621170635447933953e-02	-1.436098257328241199e-03	-9.678870111941897947e-02	-1.005085305693432379e-01	5.262251190383488569e-02	1.692626773993379402e+03	1.691726563888882765e+03	7.992748067303158450e+02	8.010533867038583367e+02	8.724622859762539520e+02
1.690342546302906401e-03	-9.849770582239176023e-03	-3.850483034834392563e-05	-2.964811653998480206e-02	2.341655055415418994e-03	-1.584442852665056542e-03	1.608721599360588117e+00	2.567414156570797627e-03	-4.257305963731991745e-04	3.105708984568553307e-04	1.495675317589209019e-01	2.878594380934641848e-04	-1.641387369476863395e-02	2.364411434253096446e-03	-1.632116633360661739e-03	2.668500414230218221e-01	-1.518388983708130781e-02	2.290022462066902600e-03	-8.269822089196068524e-03	-8.981236696518547780e-02	9.823869997406068251e+02	9.822594062770155006e+02	7.170349039600068863e+02	1.317940831422770543e+03	1.323113493170201764e+03
-8.352072082480634097e-02	-4.965569746628802593e-03	4.860183747830777625e-05	2.464399373022404388e-02	1.083933760338979396e-01	4.327196058739215048e-03	-1.313643134007416355e-04	-2.363416647116540169e-03	7.082836628061833784e-01	-2.626060107541220920e-02	1.568838891754934309e-02	-1.563008083818926796e-04	-2.040630019932115555e-02	1.310364495574826704e-01	1.174264769253704176e-02	4.734854433850798966e-04	-6.937128241059057785e-04	4.772744525630133738e-01	2.292929660626547295e-01	-1.434123268092511987e-03	1.969019430601862041e+03	1.970783569938367918e+03	4.991689904599461443e+02	5.035974127500992950e+02	6.548486697660955542e+02
-3.711849083389070353e-02	9.147049579300400302e-01	4.174062870078096461e-03	-2.531036031932685712e-02	1.693971698786940483e-02	1.595951729091539262e+00	1.123156508997937980e-01	1.405264719781378936e-02	-1.919052820031025286e-02	-2.668210162989561804e-02	-1.180791968454657281e+00	1.988026665155312109e-02	-9.290382077672626471e-02	1.288788039730033586e-02	-5.124898562159914128e-01	-1.471886550760504730e-01	-1.694565212033966733e-02	2.973988422158116429e-02	2.774444198717256234e-03	1.993969591003914594e-03	1.849885039275507324e+03	1.849907770103140138e+03	6.660376375095976300e+02	6.881806520323115137e+02	6.940498060467184587e+02
4.691491267477728984e-04	-1.066664483372918859e-01	-7.063678829022106490e-03	-4.149881869982943727e-01	-5.800473497540228202e-03	3.592232563147523296e-03	-1.540728201951201137e-02	-9.976978587924199837e-02	6.849744889149514404e-02	3.656145891420588137e-04	-4.980186965962838386e-01	-1.974551775637698597e-02	-4.160930790064927831e-01	3.578625327252917248e-03	-3.376162794858578522e-03	2.623580998559937177e-02	-8.473695329036287638e-02	4.390292457346246097e-02	-4.121477660509856311e-02	3.253912441793541804e-02	2.198576964884699919e+03	2.198292829053944388e+03	1.465696765539483295e+03	1.470656226329208721e+03	1.489833950057175116e+03
5.712810036289669297e-02	-1.133433518772625215e+00	-2.303614234847703446e-02	-1.147961899759959659e+00	7.080449787401159323e-02	-7.763761114031242361e-02	-9.658971971799701350e-02	1.804163430513508470e-02	-1.489342120840060971e-02	1.074545814947576172e-01	1.792764154004708732e-01	-5.897920933875918509e-02	1.030635069252291203e+00	1.223932108717276923e-01	-7.919700466245398196e-02	1.984149259064331428e-01	1.193256275733761869e-02	-6.485214045429400255e-03	-1.421638935135433306e-03	1.346421549710415198e-03	4.838801149375191812e+02	4.838355843750484269e+02	8.584865763160672714e+01	4.576389985565818392e+02	9.014978370508624721e+02
-1.279331585730068268e-04	2.935478794430744758e-03	2.513585005305125561e-02	8.590355332479381739e-03	1.308018365091280152e-02	-9.511281360966671169e-04	8.568015319205045215e-04	-5.068150633193988647e-02	-1.273089882509850224e+00	-1.261272836951059207e-04	2.000965638945095132e-03	-3.709371910596348521e-02	9.202272567493978081e-03	1.033588820156888452e-02	9.464969928365874786e-04	1.660681309818910984e-03	-9.840850930535735563e-02	6.556243748718018072e-01	2.830946358424890619e-02	-4.017622818535537127e-02	1.692046096911933773e+03	1.692299652726224167e+03	3.214907980866323669e+02	3.215404456091005159e+02	3.297208090988237359e+02
-2.237516550937173698e-04	-2.926489510309199845e-04	-2.584891583798589354e-05	2.878893911995500376e-01	-2.139560073687243325e-01	2.613903163177032143e-05	4.417719667259783524e-03	9.191339689677127667e-03	1.221632144054437272e-03	4.856330145397798614e-07	1.037242751220235392e-03	1.038254867727159966e-04	-8.371938918132422192e-01	-7.357991137010769234e-02	6.054867940972633787e-05	3.647580486620460166e-02	-1.251744848967190765e-03	1.035293732066447456e-03	-1.276993996646546004e-01	-2.615753966095144337e-02	1.748532252881107524e+03	1.747425018920294860e+03	6.810747334260739763e+02	6.940953862877033771e+02	6.950051750539870454e+02
3.209611708690436431e-03	9.999481242318862192e-03	4.074342812099784189e-02	5.196081011523118577e-04	-3.992176062515088650e-03	-1.437523144468072934e-03	9.967391882988650975e-01	1.072106258728952877e-01	-8.396524483600641131e-03	1.310432467023205268e-02	-2.241513771806249999e-02	-7.560717223794304054e-02	-1.479798112079167612e-03	1.375516126849642791e-03	-8.592112559280996192e-05	-9.026225410619617140e-01	1.180950804096432966e-01	-1.022550925735244906e-02	3.616112550002753296e-03	6.775833589313515759e-01	1.581180017843774294e+03	1.581214678958394188e+03	1.070942382578965407e+03	1.147201751419167294e+03	1.147993602865891717e+03
3.795876923043517599e-03	5.073515708017830791e-03	-2.777170968040775824e-05	-8.861337995745013300e-04	1.899327530906851818e-03	-1.015480703218518910e+00	-5.301632423933483936e-04	-2.565266346068387346e-04	-2.529917910492450461e-02	1.780648186254305725e-03	2.374118052883815964e-03	-1.469990091004616561e-04	3.332962588153943594e-03	-6.264131194228959344e-03	-3.332939838421437040e-01	1.127877407988415624e-03	-9.404727371699759175e-04	1.755147149412047136e-01	9.639037480136174452e-01	-1.330581558191325509e-01	2.366150724216629442e+03	2.372316850489324679e+03	8.705850621237939322e+02	8.705922271929943008e+02	1.061074192171936602e+03
-2.268992209838247530e-03	6.571558982073825994e-02	-1.205549907494790803e-02	5.940814432397891788e-03	1.144154269441443467e-02	-2.726041576930893478e-04	-3.997325849743939633e-03	-3.668369865391818418e-03	9.175232123077324831e-01	2.489081722303745567e-02	4.227032125213954147e-03	-2.511267272409159826e-02	5.339087054033473181e-03	-1.636051395961603608e-02	-2.826778469295796944e-04	-6.976704411347720881e-03	-6.967234255488209682e-03	-6.118202590024337528e-01	-5.859421385129786053e-01	-1.221171489953067242e-02	1.770760788583403382e+03	1.765738544572512637e+03	5.223625687685982939e+02	5.224036301046503468e+02	5.347119139963554062e+02
-6.542382600593920072e-01	5.692618421610744911e-02	-3.116261588614760436e-02	3.572760654628265864e-01	2.573633120960370779e-01	-3.309044076668878898e-01	3.884164716972644121e-02	4.928814106374705406e-01	3.014973675374291173e-01	-1.051202487146036396e-01	-1.874028852856412242e-01	2.959134049628951990e-01	-7.795753006332267754e-01	1.235222658209752383e-01	-1.480554539400416869e-01	-2.029069026904921358e-02	-1.352482290918614050e-01	-8.929763032945219059e-02	5.373841996061910764e-03	4.023310123326690434e-03	1.662062635375268883e+03	1.662111637822224111e+03	1.159772847201366631e+03	1.197371900794066278e+03	1.200314828727621943e+03
-6.328186230516957833e-02	1.750119312447248696e-03	-4.362780353593973892e-04	2.509422992930646426e-02	1.840521343100303200e-02	6.745698065759305286e-05	-3.483535693371809898e-03	-1.325116275416762281e-02	1.224758118658096423e-04	-2.737454430701120878e-02	-1.392146744650207737e-03	1.419149958323178491e-04	-4.707088797759078486e-02	-1.884749675391149751e-02	4.205721853186282521e-04	-2.722050533266529015e-02	4.858662694766483631e-02	1.907772855353905722e-04	-2.075513584985742323e-03	3.273856543937420094e-01	1.164052894238293447e+03	1.164025870553344021e+03	1.120533620936437956e+03	1.122988285040284154e+03	1.124539977079875825e+03
1.052923059202527156e+00	-1.999917877581665893e-01	3.292386387771852209e-05	-1.980788647087995680e-02	6.252817811985546259e-02	6.384862538096973655e-05	-1.838980022368837943e-04	5.053445919739611887e-03	-1.769163761452155928e-05	9.222578377101987579e-01	2.283390715573933583e-01	1.492238530249988401e-05	-2.883358465414224137e-01	-4.278271634023896909e-03	1.671332336913573628e-04	-2.315055057105722125e-02	2.432822856918244654e-04	-4.420512620311459672e-05	4.906170646941184627e-02	1.065536491803055269e-03	1.970492256156401254e+03	1.970869578915242073e+03	5.098421946495079737e+02	7.588166823935063121e+02	7.711030095289627297e+02
