# lamMdRe11	lamMdRe12	lamMdRe13	lamMdRe21	lamMdRe22	lamMdRe23	lamMdRe31	lamMdRe32	lamMdRe33	lamMdIm11	lamMdIm12	lamMdIm13	lamMdIm21	lamMdIm22	lamMdIm23	lamMdIm31	lamMdIm32	lamMdIm33	lamYHd	lam2Yd	mYSd	MYSd	MXM1	MXM2	MXM3	eta
-1.812408578097813444e-02	9.000458381329977386e-03	-1.231789576680914107e-02	5.708772266945688406e-04	-1.994126121953133067e-03	-7.182156675698284642e-01	1.771065381816866804e-03	-3.155092589421201743e-01	1.768455846835824061e-03	-1.808739671234182653e-02	-4.775425400712135504e-02	-2.051589601101400789e-02	2.931333418829425836e-04	3.003065385423396832e-03	-6.140019454245846386e-01	-3.238167991005253682e-03	4.372207643263756327e-02	2.305127428132503539e-03	1.926356351487095581e-02	1.172021703784345906e-02	7.627423019722299387e+02	7.631249826424011644e+02	7.413923458706743759e+02	7.435836315479136829e+02	7.603552041286168333e+02	2.865083730330843584e-02
-6.772852317522534693e-02	6.442433501849000876e-01	1.571038809035922301e-01	-1.125269211735335838e-04	1.936544022251349140e-02	3.032236574383675443e-01	-1.882077343038466855e-01	-6.967741649049567776e-02	-8.889388804198702877e-04	5.687052845362546710e-02	5.882526720717073943e-01	-1.763809290023759524e-01	3.962789720489496496e-04	-7.672062723683455154e-02	4.354706657026385236e-02	1.095504386377417205e+00	-2.648858802152346311e-03	1.873187328191805445e-02	-6.057228802163176079e-02	1.233372438237065327e-02	1.419189876583347086e+03	1.418542854434655510e+03	1.073960646849180421e+03	1.097694151564061713e+03	1.129037401614419423e+03	-4.431888332350571169e-02
-1.421311304112371759e-03	-3.933261396154768890e-04	-5.230489007996724950e-05	-1.786440400625593822e-04	4.441628921300393786e-05	-1.718575643130651400e-04	-1.792115385027887475e+00	6.008877228297119372e-02	2.104767458184005265e-06	4.377509978477104810e-04	-1.392310986048652082e-04	-2.844070004340299172e-05	2.438641130515520556e-04	-3.012253054552657531e-04	2.281566652078452929e-03	7.863357532456506371e-01	1.369460769571805847e-01	3.971587183346014655e-06	7.724384195182076862e-01	-2.168400117059838400e-02	1.459467084901840735e+03	1.467466673103662970e+03	7.619663989550982706e+02	1.088054375354152853e+03	1.089969289221164672e+03	-7.857142369687933336e-02
8.850487900785015682e-01	3.332564375939413986e-02	8.003673867666839803e-02	6.397213206713565437e-04	4.140864686024886055e-04	2.751151457376272997e-04	-4.543829645623091544e-03	1.628707464914928849e-01	-3.808806775356238933e-02	1.128617861366660424e+00	2.933756326567881281e-02	-6.269650265162975133e-02	6.045529675538953559e-04	2.514502508301290329e-04	-1.629585172395992085e-04	5.355082842092454692e-02	-1.155277712994443595e+00	-4.652946900780214994e-03	3.287723542701763146e-01	7.046610072058970831e-01	1.986027556565023360e+03	1.988534950773369701e+03	1.071644197134428623e+03	1.110717131413852485e+03	1.186492669681835878e+03	-4.723369731254983828e-02
4.989092313942475028e-05	5.955096678859809513e-03	7.363835410966826107e-04	2.813664566944106156e-06	2.567373190229084185e-03	3.707183346030908933e-01	2.622044554868424669e-03	-1.501779548562138681e-05	4.448255766031888853e-05	1.182130002134726168e-06	1.282163995141030136e-03	-8.294852169812448519e-04	-2.720077170809337687e-05	-3.323817155629596454e-02	2.873490520769155301e-02	1.431384688486034111e-02	-8.177894309131080385e-05	-2.891319101708198975e-05	2.996824493963777813e-01	-6.798296773968237616e-01	6.699253494722693176e+02	6.766712580609984116e+02	6.630435183209152683e+02	6.635483110922712058e+02	7.374365936805476167e+02	8.129006731779566675e-01
-2.123121336637872128e-02	8.298598701768863939e-02	2.701313053935424919e-04	-1.213893662038668442e+00	1.386293594372559612e-01	-5.063653946469877723e-05	-2.645760085590710686e-02	5.934416252237372565e-04	-9.998066234271332428e-05	-5.138222102166960237e-02	7.616820354643290270e-02	3.361482637089149828e-04	-4.213828061410452297e-01	-4.128112880054307654e-01	9.700838153506823177e-05	-2.310900585476945417e-03	-9.090635467635454353e-03	9.853257585016751544e-05	-7.887087415594674217e-03	-2.900439525160988449e-02	8.215172532248128618e+02	8.213717324177779346e+02	3.676794304179052233e+02	3.819976687387650145e+02	3.839928868787473561e+02	-2.567153009094975957e-02
-2.141112177656425974e-01	-4.299696748629041054e-01	1.656020206202592215e-02	6.219925553230907234e-01	3.920418570684984227e-01	7.069269667810207727e-03	1.807286426702558665e-03	-2.191172881930758586e-04	2.223932327581844271e-04	-3.476469169357787603e-02	7.389975653461315908e-01	5.787171818873183479e-03	-1.670986243134829907e+00	1.856493630899178071e-01	3.893111916024840822e-04	1.591855225226545406e-03	3.160717219747210182e-04	8.095115777168606735e-06	5.878792999730984500e-03	-4.313365571699180334e-01	1.139575409792184246e+03	1.139653593608230722e+03	4.110683782909847537e+02	4.684380288119725151e+02	4.912865802683925267e+02	-5.061704355986632042e-02
-5.184457353149862687e-05	4.928808766349373951e-04	1.970556237139942379e-01	-1.496618792419785599e-02	1.214054173739682468e-01	4.062053360951185105e-03	-9.200512798652974583e-03	-1.887794078438827933e-02	4.996632275480905215e-04	2.387755253651975432e-05	-3.257748279126232958e-03	2.765983962128151230e-01	1.428137419476749499e-02	1.200281463237248686e-01	3.798113613952072004e-03	-2.775155074503957327e-03	2.550271021362700632e-02	-5.318658512121071658e-03	1.996622898114908812e-03	-4.736395106918033469e-03	4.565757930575446153e+02	4.566420663137885754e+02	4.413314598222145833e+02	4.420013933008226559e+02	4.439276500785188659e+02	5.120955881846817742e-02
-3.297845050117580780e-05	3.534250711845559993e-03	7.832194521093596012e-03	-4.270339723177649197e-05	-1.531600324963894267e-04	1.884832600808297454e-01	-2.003582206575761225e-04	-4.487366540199991629e-04	6.527911261393719560e-04	3.918690928185381185e-05	-3.790053749279665915e-03	1.919652415554943094e-03	2.568835938582933581e-05	2.568972645624014497e-05	3.167939414341367499e-01	-2.473254647901217628e-04	-6.791300142567894453e-04	-9.090021155394217888e-04	-3.152401118224884558e-01	3.778518586999332074e-01	7.083300194882251617e+02	7.015524305288964797e+02	6.887102184115140062e+02	6.887287665556557386e+02	7.806206966634658784e+02	9.816296948033750303e-01
3.567565565277541206e-01	1.218417838569835730e-02	-6.405883396789778528e-02	1.631922529007735045e+00	1.007617626831338598e-01	4.180770774910802512e-03	2.622595549135594006e-01	-5.508478043406678237e-01	1.184103971676923189e-02	-1.640545312477038609e-01	-2.103360878965420191e-02	-6.406380876379061395e-02	-1.507269436798442698e-02	2.932938131399793757e-01	1.915271224440703857e-02	-8.720668859546502061e-01	2.677203700727652166e-02	-3.100695720001103110e-03	4.663059629337309303e-02	2.770105461382239009e-01	1.449481782662942123e+03	1.449969279547231281e+03	1.105319069189162292e+03	1.283229996448614656e+03	1.304725042284482697e+03	-4.199348604472976504e-02
-2.793197247355972412e-01	-2.099076793759253705e-03	-3.738321792518493284e-03	1.895595544752503581e-01	-1.035882143645074777e-02	2.127650683495564156e-05	-6.539857123284630314e-01	-1.638123528781983973e-01	3.913776152389289117e-04	-2.232070892263558759e-02	2.655910702834001630e-02	1.111111784279905689e-03	-1.112941889625140846e-01	-1.780244558697852836e-02	3.355996103045178028e-05	-1.722687003918951909e+00	6.219477401483368417e-02	4.433358919089818340e-04	-1.477866654202639463e-01	-3.229497160414702972e-02	1.086034294533377761e+03	1.083969906496280601e+03	3.598703132088182315e+02	4.731289704330977770e+02	4.741615378369933183e+02	-6.843462391125179622e-02
3.499232309923857318e-05	7.419140778140446146e-01	2.877561490588846724e-03	5.321030140536787506e-05	-4.881065892054530474e-03	2.000365787044503796e-01	3.773605464750199722e-05	-3.133492632283304147e-03	1.670008656615000975e+00	-1.265619173159246869e-04	-1.510885538570069840e-03	-1.709842947511095584e-02	1.004050999573968909e-05	-4.103051542362371948e-03	-2.405677380592697312e-01	7.860657554150036249e-04	-3.273689526154099916e-02	-9.351994256736984035e-02	-1.109345971748540221e-03	2.083683107287120223e-02	8.714758871772284010e+02	8.714565940287984631e+02	4.886784460844755245e+02	4.917371090165313490e+02	5.047373728284504182e+02	1.134789790717798293e-02
4.970007039845962494e-04	1.463015163925015311e-05	-1.425411804969997686e-04	1.947938023331292179e+00	1.580782366542868110e-05	-2.599307643066913194e-06	-5.463807626803565427e-04	2.302123771673903960e-02	1.830698154374121384e-05	1.570293278855221361e-04	2.761728027173646291e-06	4.191805452201031367e-05	-3.629899687624770638e-02	4.771422726039703283e-04	-1.415171375280873008e-04	-3.997617443308934261e-05	2.256890211399991547e-02	-1.559290927792226293e-05	6.363213359496464223e-03	1.376340442312251611e-01	1.394021553763411021e+03	1.394090734133859542e+03	7.036103741478153779e+02	8.373455778173438375e+02	8.373822127731821183e+02	-4.208621329516801929e-02
-1.359928664546771826e-03	-9.449969351057582734e-02	4.179443633711308823e-03	-1.072521987308165281e+00	2.527348066330629256e-04	3.277765209375501504e-03	5.862341161132783411e-03	6.600281240906010795e-04	5.573205700810009988e-01	2.854588085616213472e-04	-7.863877426850314212e-01	6.011546085666686409e-04	1.735963064511704679e-01	1.928620120377463670e-03	-1.132797450069718747e-03	5.048607595210567560e-03	5.617680350728246688e-03	8.921935870049763073e-02	-2.193112541768520163e-02	-4.126987240727194445e-02	1.378666473137454432e+03	1.378425356962479327e+03	9.310416275882372474e+02	9.410974156283059529e+02	9.467108973751722942e+02	-1.908636346644452392e-02
1.469316593630513867e-01	1.008495117434429940e-02	3.788162924685183064e-02	-5.596830914768659987e-02	7.898421297831726973e-01	3.139556831133964547e-03	1.869315374225127169e+00	2.152943247876778349e-02	-4.496270957938076213e-02	-5.706813366853164676e-02	-2.518378390219871976e-02	1.757338519325178650e-01	-1.550116334704687397e-02	-2.866528896991573649e-01	-1.330750344923706426e-02	-4.843919428128206084e-01	7.022441449708203762e-03	-1.826655290340073734e-01	-2.723106374455059112e-02	-4.259322528992796029e-03	1.812602247706603293e+03	1.812374540888302818e+03	9.344124153490289473e+02	9.866826419677685180e+02	9.976404063862191833e+02	-1.715872468508359075e-02
7.330550310760105930e-03	1.458746714945944288e-02	-7.802686716232636000e-04	1.549198020177463775e+00	-2.680440067695514204e-03	-1.660207036945326661e-02	-1.676919648989951266e-04	7.744355578762533721e-02	1.652258632772177519e-03	8.228748371336460851e-03	2.794612015270950441e-03	-2.353689129528093664e-04	3.792064689428446544e-01	1.086336281359867595e-02	6.783729265712717948e-02	-5.709588843903560780e-04	1.468909031465925330e-01	-6.109015827559073110e-03	-6.465330141834405575e-01	-7.403273996438748672e-02	9.705398333087199489e+02	9.603904237771890848e+02	6.908434385399781377e+02	9.508186851145536593e+02	9.531954413858532007e+02	-1.083441769301771856e-01
2.517027121125795311e-02	4.837074013871236339e-02	6.637428954637520917e-01	-2.610657878743980528e-03	6.008745416539822415e-01	-6.543256373148562122e-02	1.667488284300440568e-04	-5.181313181485522112e-05	7.584771858569119146e-04	-4.120002806837370912e-02	3.161786573703080638e-02	4.047266953618438579e-01	-7.696834306520588913e-03	-2.149197611637783112e-01	2.599046950195973635e-02	-1.718174451150057680e-03	2.112631472576124623e-04	1.595682177263862619e-03	1.119196406711117078e-03	2.046205360800503262e-02	1.191723103628014769e+03	1.191737337236547319e+03	1.174358133808395678e+03	1.259218953913941277e+03	1.300536704026652387e+03	1.771084712063478450e-01
-2.863091697649279175e-04	-7.993469859187821158e-03	-1.132580657334856244e+00	2.046481098055333552e-03	2.959733361000962409e-05	-1.011984267525760503e-03	1.419186209208202589e-04	-5.113459533136571755e-02	-1.533904381835108355e-01	7.730475761861547914e-04	1.305335184603770814e-02	-4.213852510822828634e-01	1.025923261462635162e-03	1.969107789603549629e-05	6.592080529263052600e-04	1.060797982272874355e-04	-4.905068145864145690e-02	2.323372494774063324e-01	7.921682529071945034e-01	-8.489925084383604867e-03	1.302619975441124552e+03	1.311804527637795900e+03	1.293653011529775085e+03	1.294642038291936160e+03	1.583407165852324169e+03	1.456497647174957721e-01
-2.033110259317250437e-02	6.276730468269242635e-02	3.530534192944335525e-03	7.558122020630369392e-03	2.501777144642888112e-03	-4.550574011565034459e-03	-9.939267407811627677e-04	-1.829359901505530628e-01	1.438854348048395515e+00	-4.640193348974783888e-03	1.250975870637418587e-02	-1.938846514872096319e-02	8.242974225622118345e-03	4.016203675858964588e-03	-1.919899585870155859e-04	-2.460071284929256277e-03	-4.472785175403645730e-01	-5.885624572100238705e-01	1.568304969159404483e-01	-6.436631743769030689e-03	6.613774386977025870e+02	6.649616417928232295e+02	3.993625438196151549e+02	4.007780761930039830e+02	4.137913131245898057e+02	1.495098842104647038e-02
-6.163089325095334053e-02	-7.466099139748313407e-01	1.147229293329769112e-02	-2.933673219512315522e-01	2.282844959271860263e-01	-6.429159526199933715e-03	2.021195649041427483e-02	-1.640241459819523906e-01	-4.168779016174708335e-02	-2.308277970255149525e-01	1.194014563557898451e-01	3.968753060862141926e-03	-7.475293517831609336e-01	-7.171485365755560226e-02	-3.688649181533825306e-03	3.967218808381162837e-02	-4.475575496458372021e-02	-5.489338908158267194e-02	5.628317630174377827e-03	-1.876688491406489911e-01	6.346993109390174368e+02	6.348336960827400617e+02	1.602026711198289775e+02	1.620787455831484749e+02	1.886603515183761601e+02	-2.155729523931295410e-01
-2.749655276655325609e-01	-1.881289793678112693e-02	1.181640659096323386e-03	1.316968130631143818e+00	2.339465511725115354e-02	3.934799875911525711e-03	3.780246360980365344e-02	2.580154573386486683e-02	1.145703849162297075e-02	1.680227746780909859e-01	-2.526156159509154384e-02	1.494426530287769296e-03	-8.286770656976056859e-01	3.661835778202654490e-02	-1.012247080772711236e-02	-8.761487580461853053e-01	2.703838414622302278e-03	1.589862091466583138e-02	-5.758067395957491286e-01	3.360282382318487138e-02	1.316366459121723437e+03	1.309720091385447859e+03	9.998332265537251260e+02	1.469977310271112174e+03	1.470412769842431771e+03	-9.716584987283936881e-02
1.633687322826295543e-02	-6.013051276247622159e-04	3.780221143313911226e-05	-1.694937913340651248e+00	-2.747970736991688784e-03	3.898068469105225343e-04	1.967300272716540057e-04	5.478690282100608794e-02	6.550225583478071212e-05	-1.156853844552571762e-03	-2.963712969095910199e-01	-8.455836653101262234e-07	-8.943553735457562270e-01	5.590441492870564487e-03	-7.380634249100181520e-04	1.674354115636958690e-04	-9.624336395376952361e-03	-1.434630251597811376e-04	-5.345292853959622385e-03	-4.329725356791541691e-02	1.420823351919494371e+03	1.420766331974391505e+03	1.075531100870210821e+03	1.266745440746874237e+03	1.271601548395191912e+03	-4.198030911967595702e-02
-2.278298218158255131e-03	2.017559507755979364e-01	-5.287206439778973505e-02	1.691142118865801569e-02	9.453443906764946725e-01	1.746081548508409548e-02	-1.767352439026001365e+00	-2.458213203966926400e-02	5.881019663775069982e-03	-4.674542992857710390e-04	-1.808036472543170584e-02	-2.096126031067126194e-02	1.074813008186282365e-01	-4.986063508744658646e-01	-2.883662728744854011e-04	9.310801771056868847e-02	-5.789340854883692072e-02	1.073944511804749286e-01	-7.243591214588604443e-03	-1.828472570905116112e-01	2.258974617583870440e+03	2.258926017847147250e+03	1.228197238353552166e+03	1.270215678270873241e+03	1.295385938318748686e+03	-1.657261919624605437e-02
4.200323309758176304e-02	-2.430276981603955028e-02	-1.956004494502585158e-04	-2.554133671626427971e-06	-6.834676911529103119e-06	-1.235471563376015845e-04	1.494422480162036285e-02	-3.755162622534784916e-02	5.662877220101596209e-04	-1.597514773842676622e-02	-4.821904666222046054e-02	-3.726217358733816616e-04	-2.597676849109027274e-05	-2.891301329472538984e-05	-2.317962933907405840e-05	5.876038899798283199e-02	1.381317755992853696e-02	-1.055215055995140463e-04	-4.284036836004600501e-01	-2.637955245684261429e-01	5.624845149827691557e+02	5.508202931649238963e+02	5.403282219071984400e+02	5.403851677697639388e+02	5.406033036421845281e+02	-8.934788423660001977e-02
-1.622165758117076126e-02	1.058873109773283451e-04	-1.500109416017757907e-03	1.434200429505298136e+00	1.042054885931620149e-02	-3.440805932824841928e-01	-1.006011199022243362e-02	6.884244738524522012e-01	2.475046031200295316e-02	3.596122137615421002e-03	5.341576257004972486e-05	-5.645411229803921904e-03	1.248611924968157538e+00	-3.915332026281432426e-03	3.953462368267458560e-01	4.903363451940040939e-03	-6.381889778921284728e-01	1.865425793525779183e-02	3.447094290035948583e-01	-1.265480682851205241e-01	1.270567520666412975e+03	1.274672784086744514e+03	4.884408082317710296e+02	7.388561823380535998e+02	7.943089213832756741e+02	-1.117181794907525783e-01
1.881991463313258464e-02	-7.842903586455610698e-01	-1.541633752008550635e-03	8.569619759966713435e-01	-1.358404208282810131e-02	-1.238797257658483773e-03	2.413233694517267353e-03	1.061490433602783889e-02	-7.220808627213561905e-03	-2.372115805582132586e-02	-5.273141416226794220e-01	2.101913202686769237e-03	4.854278925222342278e-01	2.874890061868660626e-02	2.368289224663709495e-03	2.588825437274045859e-03	-3.412800225050688363e-02	3.193428201640859717e-03	-9.292133675154611305e-01	1.079826076716048104e-03	1.132860805091628890e+03	1.120360278715805407e+03	4.113647251463464727e+02	4.123846878478771600e+02	4.244818645019058749e+02	-3.182838743674581278e-02
-3.309388784229099975e-03	-4.525318719205185820e-04	6.040932929540107589e-04	8.689205362617575699e-04	5.112917054584815296e-02	2.995611516753722881e-05	1.440850633767967848e+00	1.710490553615200181e-03	-8.080831359349296972e-02	-9.864257263170130192e-04	-7.667165806982765425e-04	1.126256064898636389e-01	-1.788991630101779431e-04	-6.129527421145508637e-01	-6.579375981581625813e-04	-1.302789351909888316e+00	2.011759787618621047e-03	-8.945856206556493384e-02	1.080254463270965970e-02	3.447755861633754627e-03	1.385392196521476080e+03	1.385510370395412792e+03	6.096594725514189577e+02	8.250931577689544838e+02	8.473736253489646515e+02	-7.473358632881281494e-02
2.054556253763966354e-03	-1.033356522946426862e-03	-3.120079465414860292e-03	-1.161203853315929901e+00	4.066929451463403497e-03	2.217140263902505140e-03	-3.788059480867591450e-02	8.841600723433453574e-03	-2.512084706519276608e-03	2.508377874778372138e-02	3.790124264407781444e-03	4.922618202454030886e-04	-1.505840559526810951e+00	-3.284887331184574780e-03	-1.636895861998577525e-03	-7.511784875921079241e-03	-2.395584913991083854e-03	-1.138340155879491227e-03	-3.037677144072258723e-02	2.654411385225468462e-02	1.229731275144159099e+03	1.229356833466767512e+03	4.361849246980577846e+02	5.748357676222540249e+02	5.748396573074131766e+02	-6.666727569156966071e-02
-2.886559419116304162e-02	-1.273794481840633160e-02	9.243319340369533788e-02	-1.787619688240391358e-01	1.212539515724718520e+00	2.460591193268254484e-01	8.362215768311019939e-03	-2.430668940058559324e-01	1.243204491866626515e+00	-8.195679063566173317e-02	-5.073940496768302583e-02	6.813223103773277667e-02	8.542500777613806218e-01	2.506460836907545842e-01	4.995042781217533256e-02	-5.493429838071236734e-03	-2.693495808034177333e-02	1.507346792517492706e-01	-9.297640967260921430e-02	2.522267824339426059e-03	2.170967008962491491e+03	2.170317819967009200e+03	9.610627493299240314e+02	9.773772777261984857e+02	9.783425037553352013e+02	2.087469393008406157e-02
-2.753437717771680272e-03	-1.651712706055735724e-02	1.547935727715604032e-02	9.723602060637788203e-01	-6.780409853124138436e-03	1.324043561680589200e-03	1.702327940697692554e+00	2.434213357717665994e-03	8.643332971059692824e-04	-1.072939819765025794e-03	7.205299293048782194e-02	-8.954077714035489763e-04	-3.170574124735979216e-01	-2.725919694327031025e-03	1.158278643451512817e-02	6.562160670482530822e-02	2.463712777572314369e-02	1.455683698446022696e-02	-8.380242442391315841e-03	-4.304668352342438387e-01	1.490602445729899500e+03	1.490517235089421320e+03	1.064372502485094174e+03	1.310681513646536132e+03	1.311027772862038091e+03	-4.765703296656277621e-02
-1.281482242699974233e-04	6.787242346398981573e-05	-3.162039997125650446e-03	1.454190363111488964e-05	3.478291524493362652e-02	9.085705008564738394e-01	-9.794570200638140923e-05	2.003315433057304730e-03	2.551045421124679691e-01	1.063426612598033626e-05	-6.712547007071350364e-04	-3.376786507575298959e-04	-1.291840762377272367e-05	3.353139094920762342e-02	-9.424328390447533899e-01	1.477016763455327998e-05	9.438927609002799313e-03	-5.431906001569682813e-02	-7.085599325526326098e-01	-1.334404403938158415e-02	1.045926792515997931e+03	1.035608460979788333e+03	1.010887884112642269e+03	1.012475853178683565e+03	2.176298550655569215e+03	6.470484441889780003e-01
-6.550807029799981293e-05	-9.973293158112372470e-05	-7.862290609080728743e-01	-1.570376202696109635e-04	-2.060955444704169650e-04	8.013467979835653399e-03	6.392155831380109130e-04	-4.643786788159607899e-04	-4.725759291447826325e-04	4.658801993365531825e-04	7.534202589664927606e-04	-1.034300046785417704e-01	3.448873766279458240e-05	4.196088957449648806e-05	-5.237630207393269288e-03	-3.576747849687391973e-04	2.642365112456375627e-04	4.409660304788709170e-03	2.153118394473572169e-03	1.227164518054783410e-01	7.249552563009845016e+02	7.250002684645565978e+02	7.109164935089572737e+02	7.109165060293738634e+02	7.746397887966584221e+02	1.425127089826862536e-01
-1.466703263174150111e-02	4.481807355864532265e-03	6.546153955413103187e-02	1.152509277452908910e-02	1.016273887572134195e-02	-1.164620749822075640e-01	1.144408457928798410e-02	-5.954477688442909138e-03	-7.197372063848139767e-02	-1.083939976537377607e-02	5.921323999581828805e-03	-1.772884018820934104e-01	-1.204850442291966958e-02	2.110814195177061758e-02	2.905585554942773617e-03	-1.692739251813551310e-02	-1.980558978130101538e-02	-7.321530468671796910e-02	9.475855853233089432e-02	4.412905285988551370e-03	8.220394021364788841e+02	8.237846282586946245e+02	8.192325344233436226e+02	8.192331382484393316e+02	8.291269248313897151e+02	2.054424069578245637e-01
5.883179111464083288e-02	-1.876870612021001861e-02	5.410348618614716498e-01	-5.147302783637512646e-02	3.250270344091485963e-01	2.953317827419193672e-02	2.572449010135843817e-01	8.875568981265579138e-01	-6.434622873119839881e-02	-1.778275572176257410e-02	-8.612572003328884673e-02	-8.323162376970103526e-01	-1.192323774171045958e+00	9.200083938445058340e-02	2.760592122296011419e-02	1.640940933095106635e-01	-6.235564410033783700e-01	2.655288270965356495e-02	4.166103768127728535e-01	1.205684134717982942e-01	1.986227317442027470e+03	1.989403757503769612e+03	8.567759520230119961e+02	8.681713140539450251e+02	8.838544666972358073e+02	-5.474717245909936636e-02
-5.922437970573505558e-05	-6.769067018607974676e-03	-8.783329361939630432e-05	1.330623439110924178e+00	-2.462524697514568463e-03	-5.562050054389469731e-04	2.297744358627160088e-01	3.029191470709087855e-02	-1.296648224870756907e-04	3.522456355236786582e-04	6.047190723144635349e-03	1.486995574173761395e-04	-1.412846658105856967e+00	5.541794731184944249e-03	-5.334235431888432891e-04	-1.291720747211268505e-01	-3.207783612173370491e-02	-1.253353533980859603e-04	1.504834124561060501e-03	-1.397424125089593572e-01	1.212762764488094945e+03	1.212781570472518069e+03	4.102747876985766879e+02	4.708143059785631976e+02	4.708469132546215974e+02	-3.353471328830545661e-02
3.097142506296950495e-02	-3.897607413031900329e-03	1.660258716685425158e-03	-1.229158787148041831e+00	-3.284655265532045870e-02	-2.412987737709926597e-02	-5.692613304600460970e-04	3.688581836603095062e-05	2.736572163271306464e-05	5.137493498731622588e-02	3.903702945831242360e-02	-3.526378281017813338e-02	1.413041600021999633e+00	-2.990599125318249216e-02	-1.974405275528327841e-02	8.816385991836590060e-05	-9.629907613925379063e-05	-1.515986718470003364e-04	-2.722314202750326061e-03	7.427653233784216151e-03	1.299060320133639379e+03	1.299028558641049358e+03	6.671144996820800088e+02	7.449788491529009207e+02	7.450075734783511052e+02	-2.979467483232780753e-02
1.173416447498434739e-01	1.019916828299684136e-01	5.093926219816967069e-03	-5.345855006247339780e-01	1.064926133848377976e+00	-2.047222149969731841e-01	1.765125931839367224e-01	-1.240496036916672318e-01	-1.467415050274336608e+00	4.294373335872902174e-03	-4.824568443239445059e-02	-1.838971147033649500e-02	-7.087709296491241373e-01	-7.868806489454943653e-01	-2.872029169245819968e-01	7.862621241365434777e-02	2.761365586231459557e-01	-6.932055626208716292e-01	1.471944726463083886e-01	-3.147090707550184718e-02	1.844329775496162483e+03	1.845538973000034730e+03	1.223142283024183371e+03	1.290698272929741506e+03	1.350468054020015188e+03	5.682250820164377880e-02
-1.723762166327301643e-04	-3.276313576832708000e-04	-2.001611066978973077e-02	-1.993572704146148494e-04	5.539596232307526227e-04	-3.115102840961836983e-01	8.973394636554951371e-05	3.099054236122252785e-03	-3.594800361151481651e-05	5.160208108615173175e-04	7.792183911904502916e-05	-7.402939623649575085e-02	-2.273632483914408097e-04	1.382840012927130484e-03	1.206411717329120836e-01	2.834231214994225090e-05	1.766523651530788833e-03	2.863639062640701942e-03	-4.333163960076118551e-03	-1.720404522469372033e-01	6.152490674122090013e+02	6.151423148026746048e+02	6.040851203160543719e+02	6.040852664744184040e+02	6.052563194910753737e+02	1.650297383992803402e-02
-7.406126493891512612e-04	-3.019312456284219191e-04	-3.084571233119363150e-03	-4.529263992676819672e-01	1.136731430077504434e-01	9.198529231031281719e-06	-7.522704983074548482e-04	2.863161110346735139e-03	-5.380719637102418626e-05	3.753445887794781919e-03	8.464007108715038336e-05	4.598567251891024117e-03	-1.824150322449494599e+00	-2.822282532984090112e-02	8.383880538609661938e-06	5.353554124244250690e-04	8.413094516760291977e-03	-2.348127375011429337e-04	-1.382022184234044581e-03	-1.020996156800287394e-02	1.258742518353195237e+03	1.258725877804380389e+03	5.193827553523306051e+02	1.360122160817185431e+03	1.363411274260603705e+03	-1.752375237114630058e-01
-4.497778869700060685e-04	9.279587061213683263e-01	-8.925103183789676042e-02	7.946503548504141312e-02	-1.164261486645167508e-03	-9.595147008935578890e-04	-7.884260865583034850e-01	-4.564434375049107248e-04	2.627737467737392544e-04	4.925453598404933887e-04	-7.595464085291174783e-01	-1.090390019180240283e-01	1.888002264877901293e-02	-2.670985112335491496e-05	6.685013294767635280e-04	1.162485195993757214e+00	4.513062331669460969e-04	2.446205261272793564e-04	-6.829951981923281235e-01	6.896747682915577334e-03	1.347265516984184615e+03	1.339560123443195380e+03	4.555726658277806678e+02	4.771749899202806091e+02	5.337359204301786804e+02	-7.461394463896946216e-02
5.682540903237878402e-03	-3.271364967158357784e-01	-2.703005712868353921e-02	2.879963341637935856e-04	1.148730236142412632e-02	1.023928201368009550e-01	1.683374152171230875e+00	7.849732393030189881e-03	-3.022568824802767534e-02	2.776609296967010206e-03	8.937993132059142420e-02	-7.114497440470465839e-02	-1.720095433362746665e-04	2.483795880149800364e-02	-5.870096334516454462e-02	5.498530971742296991e-01	-2.110068894995887484e-02	9.310249939715845025e-02	-2.506083933462755105e-03	9.385018114061352001e-01	1.203404036950699719e+03	1.203372474079273843e+03	7.559543658392371981e+02	1.134413556743155823e+03	1.145311516691792804e+03	-1.090730996403006109e-01
-1.116139511746892191e-03	-4.528303768594096315e-05	-2.934302433323426255e-04	-1.132084818630599505e-03	1.012633655932879253e-04	1.672359794922987676e-03	-2.566978573311772750e-06	-6.420415005065787696e-03	1.408398133260416074e+00	-4.405568942881578917e-04	-1.091532628864465728e-05	-5.417689462420384808e-03	-1.025069346852531838e-04	-4.661388138090950078e-06	3.950870023735936925e-04	3.642826725389179394e-06	1.161977219345249057e-02	7.781788168444773168e-01	3.366233028811692063e-01	4.318914282355425585e-03	1.051019282988386294e+03	1.055862352445353508e+03	1.030128453523938560e+03	1.030254986900268023e+03	2.918181255133029936e+03	7.078835386481640013e-01
